drug_token,drug,bert_classification,sentence,fda_approved,date_epoch,date,source,mean,company_name,url,drugs
gw190814,GW190814,drug,"Surprisingly , LIGO has recently observed a 2 . 6 solar-mass black hole candidate ( event GW190814 , reported in Astrophysical Journal Letters 896 2 , L44 ) . ",0,1615248000,"March 09, 2021",,0.4963536815657642,sciencedaily,https://www.sciencedaily.com/releases/2021/03/210308111925.htm,"[('GW190814', 'drug'), ('Astrophysical', 'not_drug')]"
immunological,immunological,not_drug,molecular markers for tumor progression biochemical and immunological monitoring immunotherapy and vaccination treatments in solid tumors and,0,1610668800,"January 15, 2021",,0.0,biospace,https://www.biospace.com/article/releases/lunaphore-announces-formation-of-new-scientific-advisory-board/,"[('immunological', 'not_drug')]"
retinopathy,retinopathy,not_drug,glucose target range the risk of development or progression of retinopathy increases by 64% and the risk of development of microalbuminuria,0,1609200000,"December 29, 2020",,0.0,fiercebiotech,https://www.fiercebiotech.com/medtech/closed-loop-artificial-pancreas-from-tandem-dexcom-aces-type-1-diabetes-study,"[('retinopathy', 'not_drug')]"
remdesivir,remdesivir,drug,oxygenated patients dexamethasone might be a better option than remdesivir,0,1607212800,"December 06, 2020",,1.035049380854755,endpts,https://endpts.com/uk-investigators-say-a-drug-reduced-covid-19-deaths-for-the-first-time-the-world-ponders-what-to-do-next/,"[('remdesivir', 'drug')]"
ipatasertib,ipatasertib,drug,three phase 3 trials of ipatasertib in different subpopulations and treatment combinations are underway setting roche up to generate data,0,1601510400,"October 01, 2020",,1.0695624632458582,fiercebiotech,https://www.fiercebiotech.com/biotech/roche-phase-3-hits-goal-subgroup-prostate-cancer-patients,"[('ipatasertib', 'drug'), ('subpopulations', 'not_drug')]"
aduhelm,Aduhelm,drug,"RELATED: Biogen's shockingly broad Aduhelm label—and $56K price—set up a $10B launch, analysts say To many, Aduhelm’s wide-ranging FDA label came as a surprise, with some analysts calling it “almost shockingly broad.",0,1624060800,"June 19, 2021",,0.7759745353082556,fiercepharma,https://www.fiercepharma.com/pharma/sen-manchin-calls-for-woodcock-s-removal-as-fda-fallout-from-biogen-alzheimer-s-approval,"[('Aduhelm', 'drug')]"
colorectal,Colorectal,not_drug,Surufatinib Combined With Sintilimab for Advanced MSS-Type Colorectal Cancer : a Phase II Study A phase II study to assess the efficacy and safety of Surufatinib combined with Sintilimab as a second-line treatment in patients with advanced MSS-Type CRC . ,0,1613952000,"February 22, 2021",,0.0,clinicaltrials,https://clinicaltrials.gov/show/NCT04764006,"[('Colorectal', 'not_drug')]"
infigratinib,infigratinib,drug,Treatment consisted of single-agent oral infigratinib continued daily until disease progression,0,1611187200,"January 21, 2021",,1.0479197705538492,medpagetoday,https://www.medpagetoday.com/meetingcoverage/mgics/90770?vpass=1,"[('infigratinib', 'drug')]"
nnc0480_0389,NNC0480-0389,drug,NNC0480-0389 is being developed to be given together with semaglutide .,0,1620604800,"May 10, 2021",,0.6065501087168651,clinicaltrials,https://clinicaltrials.gov/show/NCT04878406,"[('NNC0480-0389', 'drug')]"
gwms0106,GWMS0106,drug,from three randomized placebo-controlled trials of nabiximols gwms0106 gwsp0604 and savant conducted in europe were analyzed to assess the,0,1605312000,"November 14, 2020",,0.4958417370592043,biospace,https://www.biospace.com/article/releases/greenwich-biosciences-to-present-analysis-of-three-clinical-studies-of-nabiximols-for-people-with-multiple-sclerosis-related-spasticity-at-the-american-academy-of-physical-medicine-and-rehabilitation-aapm-and-r-annual-assembly/,"[('GWMS0106', 'drug')]"
blu_222,BLU-222,drug,BLU-222 : CDK2 inhibitor in cyclin E-aberrant cancers Cyclin dependent kinases ( CDKs ) and their cyclin partners regulate the cell cycle .,0,1618444800,"April 15, 2021",,0.9949691576033878,biospace,https://www.biospace.com/article/releases/blueprint-medicines-presents-preclinical-data-highlighting-broad-precision-therapy-research-pipeline-at-aacr-annual-meeting-2021,"[('BLU-222', 'drug')]"
tafamidis,tafamidis,drug,they both battle with pfizer’s older med tafamidis which has been approved in europe for years in polyneuropathy and the fight could spread,0,1603152000,"October 20, 2020",,1.0788468557485094,fiercebiotech,https://www.fiercebiotech.com/biotech/intellia-to-kickstart-first-single-course-curative-crispr-shot-as-it-hopes-to-beat-rivals,"[('tafamidis', 'drug')]"
hp_taz,HP / TAZ,drug,The purpose of the study described in this protocol is to evaluate the effect of HP / TAZ on plaque type psoriasis of the hands and / or feet after 24 weeks of daily treatment .,0,1613520000,"February 17, 2021",,1.7096788232314293,clinicaltrials,https://clinicaltrials.gov/show/NCT04720105,"[('HP / TAZ', 'drug')]"
bnt162,BNT162,drug,"This release contains forward-looking information about Pfizer’s efforts to combat COVID-19, the collaboration between BioNTech and Pfizer to develop a COVID-19 vaccine, the BNT162 mRNA vaccine program and the Pfizer-BioNTech COVID-19 Vaccine (BNT162b2) (including qualitative assessments of available data, potential benefits, expectations for clinical trials, supply agreements and the timing of delivery of doses thereunder, efforts to help ensure global equitable access to the vaccine, the anticipated timing of regulatory submissions, regulatory approvals or authorizations and anticipated manufacturing, distribution and supply) involving substantial risks and uncertainties that could cause actual results to differ materially from those expressed or implied by such statements.",0,1623369600,"June 11, 2021",,0.8899852632357632,pfizer,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-provide-500-million-doses-covid-19,"[('BNT162', 'drug')]"
pcs6422,PCS6422,drug,"A Study of the Safety and PK of PCS6422 ( Eniluracil ) With Capecitabine in Patients With Advanced , Refractory GI Tract Tumors This study is an open label , multicenter study in patients who have advanced , relapsed refractory GI cancer or are not relapsed / refractory but are intolerant to other therapies who , in the judgment of investigators , are candidates for fluoropyrimidine monotherapy .",0,1619568000,"April 28, 2021",,0.8693009944150805,clinicaltrials,https://clinicaltrials.gov/show/NCT04861987,"[('PCS6422', 'drug')]"
ov101,OV101,drug,Ovid is already looking to life after OV101 though,0,1606953600,"December 03, 2020",,0.9290158908108664,fiercebiotech,https://www.fiercebiotech.com/biotech/ovid-flunks-angelman-phase-3-leaving-field-wide-open-for-rivals,"[('OV101', 'drug')]"
liqoseal,LIQOSEAL,drug,"The Company has seen good uptake, and now, just over a year after the initial launch, LIQOSEAL ® is commercially available throughout Europe via a dedicated network of distribution partners and is registered for use in other countries including Turkey, Israel, Jordan, Argentina.",0,1621641600,"May 22, 2021",,0.8379310780398115,biospace,https://www.biospace.com/article/releases/first-patient-treated-in-polyganics-encase-ii-trial-for-innovative-dura-sealant-patch-liqoseal-,"[('LIQOSEAL', 'drug')]"
bardoxolone,bardoxolone,drug,Since then it has tested bardoxolone in four types of rare CKD in addition to Alport syndrome,0,1609113600,"December 28, 2020",,1.0684166483095179,fiercebiotech,https://www.fiercebiotech.com/biotech/reata-s-kidney-med-bardoxolone-delivers-phase-3-teeing-up-fda-filing,"[('bardoxolone', 'drug')]"
cediranib,cediranib,drug,Cediranib breaks up that process by blocking platelet-derived growth factor receptor which is essential to cell growth,0,1609372800,"December 31, 2020",,1.0551705993301357,fiercebiotech,https://www.fiercebiotech.com/research/new-insight-into-a-struggling-astrazeneca-anti-vegf-drug-could-expand-its-use-cancer,"[('cediranib', 'drug')]"
ciaa1675,ciaa1675,drug,/ cid / ciaa1675 8 .,0,1617148800,"March 31, 2021",,0.8956353923112217,clinicaltrials,https://clinicaltrials.gov/show/NCT04823351,"[('ciaa1675', 'drug')]"
hr19042,HR19042,drug,A Trial of HR19042 Capsule in Healthy Chinese Subjects The study is being conducted to evaluate the safety and pharmacokinetics of HR19042 capsule after single administration in healthy Chinese subjects .,0,1621036800,"May 15, 2021",,0.7494824801040574,clinicaltrials,https://clinicaltrials.gov/show/NCT04887532,"[('HR19042', 'drug')]"
exomega,Exomega,drug,"years of Dermatological expertise 0 emblematic site, Terre d’Avoine, cradle of the Rhealba® Oat 0 products dedicated to the care and protection of all fragile skin types Signature products Image Exomega Emollient Shower Oil Discover Image Dermalibour + Repairing Cream Discover Image Epitheliale AH Duo Massage Gel-Oil Discover Image PROTECT Very High Protection Spray SPF50+ Discover Previous Next Focus Image Terre d'Avoine, the emblematic site of the A-DERMA brand",0,1623110400,"June 08, 2021",,0.4010394696609425,pierre-fabre,https://www.pierre-fabre.com/en/our-brands/caring-for-the-skin,"[('Exomega', 'drug')]"
immunize,immunize,not_drug,should at least say “hey guys i don’t have the resources to immunize,0,1611619200,"January 26, 2021",,0.0,sciencemag,https://www.sciencemag.org/news/2021/01/proud-vaccine-success-warp-speed-s-ex-science-head-talks-politics-presidents-and-future,"[('immunize', 'not_drug')]"
minimally,minimally,not_drug,Increasing demand for minimally invasive surgeries and cost advantages of handheld robotics over robotic surgery are some of the factors responsible for growth of the global handheld robotics market . ,0,1613692800,"February 19, 2021",,0.0,biospace,https://www.biospace.com/article/handheld-robotics-market-high-rate-of-adoption-of-advanced-medical-devices-to-drive-the-market,"[('minimally', 'not_drug')]"
k478,K478,not_drug,actin m47 into a minor clash with the side chains of myosin r466 and k478 fig,0,1605916800,"November 21, 2020",,0.022724495903394988,nature,https://www.nature.com/articles/s41467-020-19762-1,"[('K478', 'not_drug')]"
rezafungin,rezafungin,drug,a further substantiate the potential efficacy and safety of rezafungin in extremely ill patients affected by fungal disease” george thompson,0,1609286400,"December 30, 2020",,1.0821458472532757,fiercebiotech,https://www.fiercebiotech.com/biotech/cidara-posts-data-from-head-to-head-against-merck-antifungal,"[('rezafungin', 'drug')]"
relugolix,relugolix,drug,deal to partner with the biotech on its newly approved drug relugolix freighting the deal upfront with $650 million in cash and another $200,0,1609200000,"December 29, 2020",,1.1527468145606623,endpts,https://endpts.com/cancer-heavyweight-pfizer-stepping-into-the-prostate-cancer-ring-with-abbvie-after-inking-a-4-2b-alliance-with-myovant/,"[('relugolix', 'drug')]"
fiercebiotech,FierceBiotech,not_drug,glaxosmithkline’s global senior vice president of oncology r&d told fiercebiotech,0,1609113600,"December 28, 2020",,0.0,fiercebiotech,https://www.fiercebiotech.com/biotech/gsk-s-anti-bcma-med-shrinks-tumors-31-advanced-multiple-myeloma-patients,"[('FierceBiotech', 'not_drug')]"
em_100,EM-100,drug,be addressed in the coming months and we remain confident that em-100 will be available to patients as quickly as possible” ceo sean brynjelsen,0,1608854400,"December 25, 2020",,0.2525035253305833,endpts,https://endpts.com/eton-pharma-handed-crl-for-reformulated-conjunctivitis-eye-drop/,"[('EM-100', 'drug')]"
attenuation,attenuation,not_drug,"Our central hypothesis is that tDCS will provide improvements in cognitive deficits , balance , and overall symptom attenuation in people with SRPCS both acutely and at 2 and 4 week follow ups . ",0,1613779200,"February 20, 2021",,0.0,clinicaltrials,https://clinicaltrials.gov/show/NCT04760899,"[('attenuation', 'not_drug')]"
escozine,Escozine®,drug,"It was an extremely positive outcome, where we saw that after four to five days of taking Escozine as a monotherapy, all COVID-19 positive clinical participants had a significant improvement and tested negative for the virus within a week time.",0,1624579200,"June 25, 2021",,0.9759018486828798,biospace,https://www.biospace.com/article/releases/fda-accepts-covid-19-clinical-study-and-advises-on-next-steps-for-pre-ind-filing-by-medolife-rx,"[('Escozine®', 'drug')]"
rbn_2397,RBN-2397,drug,that expertise as ribon gears up to start testing its lead drug rbn-2397 in humans in the third quarter of the year,0,1609286400,"December 30, 2020",,1.1314539021323695,fiercebiotech,https://www.fiercebiotech.com/biotech/ribon-hires-cmo-as-lead-parp-drug-nears-clinical-trials,"[('RBN-2397', 'drug')]"
trailblazer,TRAILBLAZER-ALZ,drug,"But they were persuasive enough for Lilly to alter its clinical plan for the drug , which involved enlarging a study called TRAILBLAZER-ALZ 2 and designating it as a Phase 3 trial intended to support FDA approval .",0,1619568000,"April 28, 2021",,0.12283072844200067,biopharmadive,https://www.biopharmadive.com/news/lilly-donanemab-fda-accelerated-review-alzheimers/599118,"[('TRAILBLAZER-ALZ', 'drug')]"
nwt_03,NWT-03,drug,"Secondary research question : What are the effects in older adults with SCD of a 36-weeks NWT-03 intervention on insulin sensitivity and peripheral vascular function , which are risk markers for T2DM and CVD?",0,1617667200,"April 06, 2021",,0.8539099516991144,clinicaltrials,https://clinicaltrials.gov/show/NCT04831203,"[('NWT-03', 'drug')]"
pleomorphic,pleomorphic,not_drug,osteosarcoma n=2 with cholangiocarcinoma undifferentiated pleomorphic sarcoma and liposarcoma in one patient each,0,1605916800,"November 21, 2020",,0.0,medpagetoday,https://www.medpagetoday.com/meetingcoverage/ctos/89801?vpass=1,"[('pleomorphic', 'not_drug')]"
vibegron,vibegron,drug,figures close enough to raise questions about the commercial potential of vibegron,0,1609545600,"January 02, 2021",,1.0070699952704132,fiercebiotech,https://www.fiercebiotech.com/biotech/urovant-slips-as-generic-holds-its-own-against-overactive-bladder-drug-phase-3,"[('vibegron', 'drug')]"
fmxin001,FMXIN001,drug,"We are focused on our NDA submission later this year with an objective to commercialize FMXIN001 in 2022 , ” Nasus CEO Dalia Megiddo , M .",0,1618963200,"April 21, 2021",,0.9923220294382168,fiercepharma,https://www.fiercepharma.com/drug-delivery/nasus-posts-data-narcan-rival-teeing-up-fda-approval-filing,"[('FMXIN001', 'drug')]"
sma_001,SMA-001,not_drug,sma-001catalyst ' s exploratory study sma-001 a randomized placebo controlled crossover study to evaluate the safety and efficacy of amifampridine,0,1610064000,"January 08, 2021",,0.1059925225506898,biospace,https://www.biospace.com/article/releases/catalyst-pharmaceuticals-announces-strategic-plan-for-product-portfolio-expansion-for-long-term-success-and-provides-corporate-update/,"[('SMA-001', 'not_drug')]"
marboxil,marboxil,drug,"Infectious Diseases RG6152 baloxavir marboxil Xofluza influenza , pediatric patients ( 0-1yr ) 2 .",0,1618704000,"April 18, 2021",,0.9250620764079748,roche,https://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm,"[('marboxil', 'drug')]"
cerc_007,CERC-007,drug,cerc-007 targets the cytokine il-18 and is in clinical development for the treatment of still’s disease adult-onset still’s disease aosd and,0,1610150400,"January 09, 2021",,0.4935371832587603,biospace,https://www.biospace.com/article/releases/cerecor-inc-announces-proposed-public-offering-of-common-stock-and-pre-funded-warrants/,"[('CERC-007', 'drug'), ('IL-18', 'not_drug'), ('cytokine', 'not_drug')]"
vanilla_caramel_cream,vanilla caramel cream,drug,Our choice today is vanilla caramel cream .,0,1614038400,"February 23, 2021",,0.3765842115253986,statnews,https://www.statnews.com/pharmalot/2021/02/22/covid19-vaccine-glaxo-sanofi-astrazeneca-bladder-cancer-moderna,"[('vanilla caramel cream', 'drug')]"
palovarotene,palovarotene,drug,ipsen recently delayed the planned filing for approval of palovarotene in flare-up fop from the back half of 2019 to the first quarter of next,0,1609113600,"December 28, 2020",,1.0719136016652342,fiercebiotech,https://www.fiercebiotech.com/biotech/fda-hits-ipsen-s-1b-drug-clinical-hold-over-safety-signal,"[('palovarotene', 'drug')]"
ct_152,CT-152,drug,"The app , dubbed CT-152 , aims to mimic cognitive therapy principles either alone or in combination with pharmaceutical treatments .",0,1614297600,"February 26, 2021",,0.3286018036168707,fiercebiotech,https://www.fiercebiotech.com/medtech/otsuka-and-click-therapeutics-tap-verily-s-platform-for-digital-depression-treatment-study,"[('CT-152', 'drug')]"
